OBJECTID,ID,Camera ID,Camera Type,Location,Source,Source_URL,Display_Type,View_Direction,Webcam_URL,PopUp_URL,Consolidated_URL,NearBy_Place,County,State,Elevation_Ft,Longitude,Latitude,GlobalID,Thumbnail URL,View Degrees,Tilt,Zoom,Field of View,Shape__Area,Shape__Length,Shape__Area_2,Shape__Length_2,CreationDate,Creator,EditDate,Editor
46,,Axis-Bolinas,Fire,Bolinas,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1843,,https://ops.alertcalifornia.org/,,Marin,,0,-122.706497,37.935799,386fd6b2-eead-44a9-ab7a-dd6729e0f680,https://ops.alertcalifornia.org/cam-console/1843,96.9,0,1,62.81,,,3925912644.08594,290277.608081116,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
47,,Axis-RocksRoad1,Fire,Rocks_Road_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2737,,https://ops.alertcalifornia.org/,,SanBenito,,0,-121.601609,36.853547,509e8f50-28ed-4297-8f74-47ce2f505fa6,https://ops.alertcalifornia.org/cam-console/2737,61.77,0,1,61.54,,,3845091948.60156,285836.039314602,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
48,,Axis-PachecoPeak2,Fire,Pacheco_Peak_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2236,,https://ops.alertcalifornia.org/,,SantaClara,,0,-121.28746,37.007889,4b458074-59ce-4b8a-91fa-06a8fe10cea7,https://ops.alertcalifornia.org/cam-console/2236,59.92,0,1,62.81,,,3898975102.72656,288261.838642724,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
49,,Axis-BearMtnShasta,Fire,Bear_Mtn_Shasta_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1616,,https://ops.alertcalifornia.org/,,Shasta,,0,-122.268158,40.719906,a43998a2-124e-4ec7-92ec-21dbe37659b8,https://ops.alertcalifornia.org/cam-console/1616,105.79,0,1,62.81,,,4078343756.60938,296890.052974475,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
50,,Axis-Willet1,Fire,Sulphur_Mtn_Willet_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2424,,https://ops.alertcalifornia.org/,,Ventura,,0,-119.187973,34.412621,353eeaa9-05d2-4822-ae14-98c0b4f28149,https://ops.alertcalifornia.org/cam-console/2424,-0.04,0,1,62.81,,,3772308426.47656,281033.313497686,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
51,,Axis-LakeviewBigBear2,Fire,Lakeview_Big_Bear_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2070,,https://ops.alertcalifornia.org/,,SanBernardino,,0,-116.88015,34.267384,29fb2479-2f31-4069-998c-7071735c8fd6,https://ops.alertcalifornia.org/cam-console/2070,-0.09,0,1,62.81,,,3765702646.71875,280761.937115061,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
52,,Axis-SantiagoPeakCalOESS,Fire,Santiago_Peak_CalOES_S,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2370,,https://ops.alertcalifornia.org/,,Riverside,,0,-117.534103,33.711151,0e11abc1-8117-4a55-8094-ebae30932689,https://ops.alertcalifornia.org/cam-console/2370,179.04,0,1,61.54,,,3669773285.53906,277323.814203349,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
53,,Axis-ToroPeak2,Fire,Toro_Peak_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2460,,https://ops.alertcalifornia.org/,,Riverside,,0,-116.42569,33.52351,5b3d7ef3-fa63-44b0-8a46-7f902bba42fa,https://ops.alertcalifornia.org/cam-console/2460,59.93,0,1,61.54,,,3689411635.04297,279020.561180476,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
54,,Axis-OvenLid2,Fire,Oven_Lid_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2526,,https://ops.alertcalifornia.org/,,Tehama,,0,-122.793419,40.030502,ad5f69bd-c48c-42bf-976b-15f1c2bad5c0,https://ops.alertcalifornia.org/cam-console/2526,59.84,0,1,61.54,,,4020966200.53516,293496.658675055,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
55,,Axis-RedCorral2,Fire,Red_Corral_Rd_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2301,,https://ops.alertcalifornia.org/,,Amador,,0,-120.595154,38.412952,0931c60a-7624-40c5-9ce6-14a74b3c13e8,https://ops.alertcalifornia.org/cam-console/2301,149.97,0,257,34.42,,,2500684647.10547,252646.005277418,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
56,,Axis-Petaluma2,Fire,Petaluma_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1755,,https://ops.alertcalifornia.org/,,Sonoma,,0,-122.653656,38.222797,9bd238b7-9103-42a4-8506-4fe60d2f7988,https://ops.alertcalifornia.org/cam-console/1755,0.28,0,1,61.54,,,3917692906.71875,287784.484975921,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
57,,Axis-Ridgewood,Fire,Ridgewood,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2316,,https://ops.alertcalifornia.org/,,ElDorado,,0,-120.986687,38.731312,f63fd33d-df1f-4efb-8cab-74c47afd6c2f,https://ops.alertcalifornia.org/cam-console/2316,90.45,0,1,61.54,,,3927581580.52734,289985.201955644,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
58,,Axis-MtAdelaide1,Fire,Mt_Adelaide_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2144,,https://ops.alertcalifornia.org/,,Kern,,0,-118.749718,35.429768,8f9107a3-4fb6-48ab-9ec1-9e7fc68ae8ea,https://ops.alertcalifornia.org/cam-console/2144,253.8,0,1,62.81,,,3795180832.63281,284205.435294879,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
59,,Axis-Cohasset,Fire,Cohasset_Hill_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1896,,https://ops.alertcalifornia.org/,,Butte,,0,-121.7146,39.958332,47ab9ad0-3819-48cd-b4e2-967c2225a824,https://ops.alertcalifornia.org/cam-console/1896,108.35,0,1,62.81,,,4031264020.32813,294660.53088546,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
60,,Axis-HallsRidge2,Fire,Halls_Ridge_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2687,,https://ops.alertcalifornia.org/,,Monterey,,0,-121.825806,36.457556,56f804f0-c311-4485-8b6f-79206e1593ea,https://ops.alertcalifornia.org/cam-console/2687,119.07,0,1,61.54,,,3794134681.96875,283593.412304648,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
61,,Axis-Edith,Fire,Edith_Hill_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1953,,https://ops.alertcalifornia.org/,,Mariposa,,0,-120.120667,37.747513,de4ff8b9-7229-452b-b000-185aac216cca,https://ops.alertcalifornia.org/cam-console/1953,143,0,1,62.81,,,3900628135.32422,287338.389491151,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
62,,Axis-SierraVista,Fire,Sierra_Vista,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2385,,https://ops.alertcalifornia.org/,,Calaveras,,0,-120.614334,38.229866,c3063e49-ba2d-4f7a-86ea-1c9831ccb19f,https://ops.alertcalifornia.org/cam-console/2385,63.5,0,1,62.81,,,3962957742.23828,291235.762177317,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
63,,Axis-Mission2,Fire,Mission_Peak_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2128,,https://ops.alertcalifornia.org/,,SantaClara,,0,-121.860901,37.475399,afd2b0b3-4f21-489e-9aeb-d191e784f07c,https://ops.alertcalifornia.org/cam-console/2128,300.89,0,1,62.81,,,3923795952.28906,289313.196204436,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
64,,Axis-McKittrickSouth,Fire,McKittrick_Summit_South,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2109,,https://ops.alertcalifornia.org/,,Kern,,0,-119.763405,35.291412,fc4f2265-ef2c-47ef-807f-01b191c20e3c,https://ops.alertcalifornia.org/cam-console/2109,135.94,0,1,61.54,,,3736392568.53516,280744.926913527,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
65,,Axis-ShafferMtn,Fire,Shaffer_Mtn,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1719,,https://ops.alertcalifornia.org/,,Lassen,,0,-120.358002,40.446701,46a305d5-9a36-4542-9970-0ee5f0b2a038,https://ops.alertcalifornia.org/cam-console/1719,163.46,0,1,62.81,,,4053269608.4375,292989.601343114,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
66,,Axis-BannerMtn1,Fire,Banner_Mtn_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1613,,https://ops.alertcalifornia.org/,,Nevada,,0,-120.965599,39.245602,eb72c571-c660-47d6-b4dd-9d7fcb21116a,https://ops.alertcalifornia.org/cam-console/1613,249.56,0,1,61.54,,,3942727651.25,290333.021823755,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
67,,Axis-ObsTehachapi2,Fire,Tehachapi_Obsv_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2442,,https://ops.alertcalifornia.org/,,Kern,,0,-118.461143,35.045982,2877481f-fd97-4d71-84b5-260d1f5ab7ff,https://ops.alertcalifornia.org/cam-console/2442,60.14,0,1,62.81,,,3801858965.49609,284025.407199274,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
68,,Axis-KingGeorge1,Fire,King_George_Ridge_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2051,,https://ops.alertcalifornia.org/,,Tulare,,0,-118.745003,35.873501,befe6fa6-bdb4-47cd-9459-7b89789e8b04,https://ops.alertcalifornia.org/cam-console/2051,336.39,0,1,62.81,,,3843324787.14063,284417.594115859,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
69,,Axis-KellerPeak1,Fire,Keller_Peak_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2044,,https://ops.alertcalifornia.org/,,SanBernardino,,0,-117.049248,34.196815,d97e86e8-f1bf-4151-8d90-b1b3318c1939,https://ops.alertcalifornia.org/cam-console/2044,284.21,0,1,61.54,,,3712516187.01563,280304.225820512,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
70,,Axis-Refugio2,Fire,Refugio_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2313,,https://ops.alertcalifornia.org/,,SantaBarbara,,0,-120.07225,34.538754,5e7c9440-7da5-4464-968e-45fd914d5b9f,https://ops.alertcalifornia.org/cam-console/2313,179.7,0,1,61.54,,,3705439583.57031,278820.326116467,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
71,,Axis-Dulcinea,Fire,Dulcinea,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1640,,https://ops.alertcalifornia.org/,,Butte,,0,-121.637161,39.677761,1f83e17a-7548-4a27-bfb4-5b29e689fe7d,https://ops.alertcalifornia.org/cam-console/1640,52.5,0,1,62.81,,,4049410462.58594,294490.475520463,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
72,,Axis-RanchoCucamongaFTC1,Fire,Rancho_Cucamonga_FTC_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/4704,,https://ops.alertcalifornia.org/,,SanBernardino,,0,-117.5577,34.0932,79cf1284-0815-42bd-ae9d-bff47efc21fd,https://ops.alertcalifornia.org/cam-console/4704,349.84,0,1,61.54,,,3714601914.69922,279257.462464694,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
73,,Axis-MesaGrandeSouth,Fire,Mesa_Grande_South,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2119,,https://ops.alertcalifornia.org/,,SanDiego,,0,-116.760651,33.188869,29ff1642-ee59-4cd7-8c7d-c7b063ac3813,https://ops.alertcalifornia.org/cam-console/2119,120.42,0,1,61.54,,,3647795321.76953,277212.931379848,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
74,,Axis-MorganSummit1,Fire,Morgan_Summit,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2684,,https://ops.alertcalifornia.org/,,Tehama,,0,-121.545655,40.355162,eeeafdfd-9aa0-431f-b7fc-e3ab5a4e1cd7,https://ops.alertcalifornia.org/cam-console/2684,138.62,0,1,61.54,,,3998177219.19531,292039.175212047,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
75,,Axis-WestGonzales1,Fire,West_Gonzales_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2488,,https://ops.alertcalifornia.org/,,Monterey,,0,-121.482002,36.455002,881b03d4-92c6-4de2-9d4c-8cabcab6342e,https://ops.alertcalifornia.org/cam-console/2488,341.76,0,1,61.54,,,3826716877.19531,284127.09680591,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
76,,Axis-BuenaVistaKern2,Fire,Buena_Vista_Kern_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1866,,https://ops.alertcalifornia.org/,,Kern,,0,-119.485222,35.206783,6b918cf3-e4b7-4cd6-a041-ad31b4d72313,https://ops.alertcalifornia.org/cam-console/1866,300.2,0,1,61.54,,,3765255611,282310.847640245,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
77,,Axis-WhitakerMiddlePeak1,Fire,Whitaker_Middle_Peak_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2601,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.740117,34.569444,1d3d73e8-482b-47ee-b96c-de4d75c03f51,https://ops.alertcalifornia.org/cam-console/2601,310.83,0,1,61.54,,,3737996403.17969,280916.612229212,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
78,,Axis-MarzanoPeak2,Fire,Marzano_Peak_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2102,,https://ops.alertcalifornia.org/,,Inyo,,0,-118.107498,37.205269,a56fd0f1-ea14-4799-9d65-806ca82fbadb,https://ops.alertcalifornia.org/cam-console/2102,240.55,0,1,61.54,,,3830840299.76953,285185.676799819,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
79,,Axis-FowlerPeak,Fire,Fowler_Peak,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1979,,https://ops.alertcalifornia.org/,,Calaveras,,0,-120.585197,38.0201,75389221-e272-4725-ae2b-4aa11d40ca4e,https://ops.alertcalifornia.org/cam-console/1979,165.51,0,1,62.81,,,3917323921.14844,287222.174411709,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
80,,Axis-LaughlinRidge2,Fire,Laughlin_Ridge_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1757,,https://ops.alertcalifornia.org/,,Mendocino,,0,-123.273148,39.322952,c405ee32-cd17-4a4a-b450-4f21a4cae613,https://ops.alertcalifornia.org/cam-console/1757,0.47,0,1,61.54,,,3979301164.55859,290403.368142998,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
81,,Axis-Lukens2,Fire,Mt_Lukens_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2182,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.236908,34.268692,d8b5f431-6334-4a67-b65c-d695cb5cb939,https://ops.alertcalifornia.org/cam-console/2182,60,0,1,62.81,,,3765979637.40625,282456.402517528,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
82,,Axis-HuntingtonLake2,Fire,Huntington_Lake_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2032,,https://ops.alertcalifornia.org/,,Fresno,,0,-119.238586,37.218224,fe91b9a0-3a67-4620-8ecb-82dfba6fed13,https://ops.alertcalifornia.org/cam-console/2032,179.38,0,1,62.81,,,3876630448.20703,285331.912645897,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
83,,Axis-Weed1,Fire,Weed_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1603,,https://ops.alertcalifornia.org/,,Siskiyou,,0,-122.397469,41.43528,57eff176-f884-45c3-9e3d-c608fd2037f6,https://ops.alertcalifornia.org/cam-console/1603,237.79,0,1,62.81,,,4113824275.27344,297594.315362604,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
84,,Axis-CarolDrive1,Fire,Carol_Drive_Santa_Clara_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1881,,https://ops.alertcalifornia.org/,,SantaClara,,0,-121.865799,37.287498,38e4dd08-8f0e-412b-9f04-f96f2cb1c9c6,https://ops.alertcalifornia.org/cam-console/1881,35.74,0,1,62.81,,,3916559853.71875,287984.264864382,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
85,,Axis-SGBF,Fire,Sage_Brush_Flats,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2339,,https://ops.alertcalifornia.org/,,Riverside,,0,-116.592972,33.536579,c8350859-8010-421e-8100-8853f3eccfa1,https://ops.alertcalifornia.org/cam-console/2339,28.2,0,247,35.03,,,2411130518.0625,244990.623943195,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
86,,Axis-Tunitas,Fire,Tunitas,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2461,,https://ops.alertcalifornia.org/,,SanMateo,,0,-122.341438,37.386688,221a04b3-72de-45c6-a314-4f5289bb395a,https://ops.alertcalifornia.org/cam-console/2461,265.9,0,1,61.54,,,3853608306.52734,286667.305503304,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
87,,Axis-BaileyPeak1,Fire,Bailey_Peak_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2733,,https://ops.alertcalifornia.org/,,SanBernardino,,0,-117.363028,34.255396,3149ea23-7614-4285-ab34-1f44de88861f,https://ops.alertcalifornia.org/cam-console/2733,266.95,0,1,61.54,,,3705391636.20313,280096.445639249,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
88,,Axis-MtnHighNorth2,Fire,Mtn_High_North_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2203,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-117.684097,34.382801,c3eeaed6-78c1-4efe-b3b5-bb5787eaabff,https://ops.alertcalifornia.org/cam-console/2203,179.04,0,1,62.81,,,3742224723.85156,279798.875134631,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
89,,Axis-GoldHill2,Fire,Gold_Hill_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2752,,https://ops.alertcalifornia.org/,,Placer,,0,-120.86404,39.16678,9a8f4bc1-928a-4cad-b0c8-94fced970006,https://ops.alertcalifornia.org/cam-console/2752,299.59,0,1,61.54,,,3970341515.15625,291288.402466464,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
90,,Axis-CupertinoHills,Fire,Cupertino_Hills,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1924,,https://ops.alertcalifornia.org/,,SantaClara,,0,-122.106003,37.291801,e4f7638d-8e47-4c29-a2f8-c2676f93ae7d,https://ops.alertcalifornia.org/cam-console/1924,46.24,0,1,62.81,,,3916697215.01563,288434.083277836,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
91,,Axis-FleaMtn2,Fire,Flea_Mtn_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1776,,https://ops.alertcalifornia.org/,,Butte,,0,-121.471603,39.829201,ba60d0e1-5dad-4758-8959-73fcc479c35a,https://ops.alertcalifornia.org/cam-console/1776,179.94,0,1,61.54,,,3971375680.39844,290065.882753072,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
